office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
HOUSE,SC,5,False,standard,Ralph Norman,,0,Mallory Dittmer,Wes Climer,,-23.088838343075633,0.0,,,,0.0,-14.935703324225463,-15.03078427273136,-24.31669635892108,-5.606999598190371,0.0207
HOUSE,SC,6,False,standard,Jim Clyburn,D,1,Jim Clyburn,John Peterson,,23.044582639922922,0.0,,,,0.0,33.27274704784443,33.35948087813329,25.232444528646994,41.25777723747181,1.0
HOUSE,SC,7,False,standard,Russell Fry,R,-1,John Vincent,Russell Fry,,-26.624063961841426,0.0,,1.0,-10.52820512820513,0.28887389982968165,-20.874927232031975,-17.85234126968491,-24.715035496815908,-10.984090329811202,0.0005
HOUSE,SD,0,False,standard,Dusty Johnson,,0,Nikki Gronli,Marty Jackley,,-29.890199073853058,0.0,,,,0.0,-21.933256606644463,-21.965691890896657,-31.17808671043366,-12.704710888576184,0.0012
HOUSE,TN,1,False,standard,Diana Harshbarger,R,-1,Kristi Burke,Diana Harshbarger,,-58.4412194612654,0.0,,,,0.0,-54.09254849197234,-54.11841824783791,-61.96837200736131,-46.170713980376185,0.0
HOUSE,TN,2,False,standard,Tim Burchett,R,-1,Michaela Barnett,Tim Burchett,,-34.325708961516874,0.0,,,,0.0,-28.808643684683943,-28.729289275345437,-36.79568718333936,-20.816506010143954,0.0
HOUSE,TN,3,False,standard,Chuck Fleischmann,R,-1,Anna Golladay,Chuck Fleischmann,,-36.206458812861825,0.0,,,,0.0,-30.75535159032823,-30.680207835631393,-38.70912613444027,-22.761248513614728,0.0
HOUSE,TN,4,False,standard,Scott DesJarlais,R,-1,Victoria Broderick,Scott DesJarlais,,-24.276339895406547,0.0,,,,0.0,-18.46045657785117,-18.43401819833531,-26.39859695797945,-10.382418497042956,0.00145
HOUSE,TN,5,False,standard,Andy Ogles,,0,Chaz Molder,Charlie Hatcher,,-23.390548243207476,0.0,,1.0,-14.490909090909092,0.36932588631632424,-15.247261042006466,-14.988211600495152,-22.331935856876125,-7.4676271527218,0.00455
HOUSE,TN,6,False,standard,John Rose,,0,Mike Croley,Johnny Garrett,,-26.87603213256081,0.0,,,,0.0,-18.833871969200484,-18.744696846527326,-28.15516903035371,-9.627065774021526,0.00555
HOUSE,TN,7,False,standard,Matt Van Epps,R,-1,Darden Copeland,Matt Van Epps,,-22.72632896191422,0.0,,,,0.0,-16.86092634166716,-16.916611904707032,-24.95867541527373,-8.8412190323312,0.0038
HOUSE,TN,8,False,standard,David Kustoff,R,-1,Heidi Kuhn,David Kustoff,,-20.43242219556846,0.0,,,,0.0,-14.472892000449566,-14.50636193155966,-22.460984381385625,-6.454274109637588,0.01095
HOUSE,TN,9,False,standard,Steve Cohen,,0,Justin Pearson,Brent Taylor,,-21.425243647535822,0.0,,1.0,-9.747826086956522,0.3713565641970466,-13.210676292351351,-11.832035633609546,-19.369899343618414,-4.48723490611406,0.02005
HOUSE,TX,1,False,standard,Nathaniel Moran,R,-1,Yolanda Prince,Nathaniel Moran,,-49.90366327371402,0.0,,,,0.0,-45.06021236171095,-45.14601454414199,-53.01092619063979,-37.09804875277103,0.0
HOUSE,TX,2,False,standard,Dan Crenshaw,,0,Shaun Finnie,Steve Toth,,-23.13431489842665,0.0,,,,0.0,-14.982684069430212,-14.966035373364907,-24.182532718883532,-5.6234457909073,0.02025
HOUSE,TX,3,False,standard,Keith Self,R,-1,Evan Hunt,Keith Self,,-23.981599143217043,0.0,,,,0.0,-18.156812665850904,-18.27244455442918,-26.11106070400067,-10.199247653732966,0.0019
HOUSE,TX,4,False,standard,Pat Fallon,R,-1,Jason Pearce,Pat Fallon,,-25.158856069593824,0.0,,,,0.0,-19.36870061122925,-19.50989095394815,-27.361201218202382,-11.499654943016628,0.001
HOUSE,TX,5,False,standard,Lance Gooden,R,-1,Chelsey Hockett,Lance Gooden,,-21.843996130993506,0.0,,,,0.0,-15.946273075786134,-15.978401159240605,-24.051944436475438,-7.821881966641971,0.0065
HOUSE,TX,6,False,standard,Jake Ellzey,R,-1,Danny Minton,Jake Ellzey,,-23.274848423140842,0.0,,,,0.0,-17.42782065239431,-17.5152979756053,-25.539943720251912,-9.481849276214291,0.00295
HOUSE,TX,7,False,standard,Lizzie Fletcher,D,1,Lizzie Fletcher,Alexander Hale,,24.093375271886345,0.0,,,,0.0,34.28786182497158,34.28760407244158,26.31887473349651,42.29084686596779,1.0
HOUSE,TX,8,False,standard,Morgan Luttrell,,0,Laura Jones,Jessica Hart Steinmann,,-27.993926866059134,0.0,,,,0.0,-19.982827297887958,-20.019485254203065,-29.12866412858659,-10.799175758642663,0.0023
HOUSE,TX,9,False,standard,None (new seat),,0,Leticia Gutierrez,Alex Mealer,,-19.967725626975657,0.0,,,,0.0,-11.68420436764643,-11.70156192117612,-20.966923932538784,-2.4153570640589472,0.0541
HOUSE,TX,10,False,standard,Michael McCaul,,0,Caitlin Rourk,Chris Gober,,-22.935141814419953,0.0,,,,0.0,-14.776867435339309,-14.798653081254237,-23.995763848581777,-5.665119178902083,0.01865
HOUSE,TX,11,False,standard,August Pfluger,R,-1,Claire Reynolds,August Pfluger,,-34.776226874930764,0.0,,,,0.0,-29.274586534034235,-29.276036392657282,-37.328548967374154,-21.201245087292357,0.0
HOUSE,TX,12,False,standard,Craig Goldman,R,-1,Angela Rodriguez Prilliman,Craig Goldman,,-24.152059215739328,0.0,,,,0.0,-18.33244463332157,-18.434552179300123,-26.431666455014273,-10.25361105686824,0.0014
HOUSE,TX,13,False,standard,Ronny Jackson,R,-1,Mark Nair,Ronny Jackson,,-46.66045241939511,0.0,,,,0.0,-41.652622625329855,-41.66729125832637,-49.703296881777966,-33.57350145090691,0.0
HOUSE,TX,14,False,standard,Randy Weber,R,-1,Thurman Bartie,Randy Weber,,-24.57811033271256,0.0,,,,0.0,-18.77116291347146,-18.74468371105347,-26.80063377580543,-10.887280595769925,0.00085
HOUSE,TX,15,False,standard,Monica De La Cruz,R,-1,Bobby Pulido,Monica De La Cruz,,-18.01759130969824,0.0,,5.0,4.38841041457172,0.3137735943850917,-11.905456320549234,-6.738722286767948,-13.539460768427594,-0.06007464075116244,0.09755
HOUSE,TX,16,False,standard,Veronica Escobar,D,1,Veronica Escobar,Adam Bauman,,16.63676773389655,0.0,,,,0.0,27.13280098722626,27.162873102216036,19.27647603391575,35.08797148447767,1.0
HOUSE,TX,17,False,standard,Pete Sessions,R,-1,Casey Shepard,Pete Sessions,,-21.9502302161465,0.0,,,,0.0,-16.056611939002572,-16.113435515859408,-24.04099344115748,-8.068105332517622,0.00535
HOUSE,TX,18,False,standard,Christian Menefee,D,1,Christian Menefee,Ronald Whitfield,,55.72034781448782,0.0,,,,0.0,64.47522622464233,64.48920062330927,56.63784675375097,72.42094166778723,1.0
HOUSE,TX,19,False,standard,Jodey Arrington,,0,Kyle Rable,Tom Sell,,-52.16553105495645,0.0,,,,0.0,-45.144360031552985,-45.1286446805509,-54.42139419719926,-35.965997484669096,0.0
HOUSE,TX,20,False,standard,Joaquin Castro,D,1,Joaquin Castro,Edgardo Rafael Baez,,28.881561605032594,0.0,,,,0.0,38.91776519659778,39.00622536913921,30.952428749360195,46.809889412104596,1.0
HOUSE,TX,21,False,standard,Chip Roy,,0,Kristin Hook,Mark Teixeira,,-22.084735744258868,0.0,,,,0.0,-13.896224152394177,-13.964060342426848,-23.366704145415973,-4.711636046212077,0.0251
HOUSE,TX,22,False,standard,Troy Nehls,,0,Marquette Greene-Scott,Trever Nehls,,-22.728896297178235,0.0,,,,0.0,-14.563582390484187,-14.643930443714854,-23.854989912176936,-5.534697367444339,0.0223
HOUSE,TX,23,False,standard,Vacant,,0,Katy Padilla Stout,Brandon Herrera,,-14.973852558895206,0.0,,1.0,-7.839024390243902,0.07988668637019586,-6.228504274067518,-6.374488720458237,-15.355739797950822,2.528148718857107,0.18135
HOUSE,TX,24,False,standard,Beth Van Duyne,R,-1,Kevin Burge,Beth Van Duyne,,-16.38594296670372,0.0,,,,0.0,-10.1194134693791,-10.119502298251785,-18.145267923974817,-2.096148271525228,0.05325
HOUSE,TX,25,False,standard,Roger Williams,R,-1,Dione Sims,Roger Williams,,-24.33804955302802,0.0,,,,0.0,-18.524007347625272,-18.605666706720257,-26.624762696379033,-10.564695464921902,0.002
HOUSE,TX,26,False,standard,Brandon Gill,R,-1,Steven Shook,Brandon Gill,,-24.143127359490155,0.0,,,,0.0,-18.32324337119708,-18.358036587285127,-26.38810878736602,-10.332872326751923,0.0016
HOUSE,TX,27,False,standard,Michael Cloud,R,-1,Tanya Lloyd,Michael Cloud,,-21.457064940663432,0.0,,,,0.0,-15.543816947417797,-15.602844291595618,-23.608382692236823,-7.745631653854849,0.0063
HOUSE,TX,28,False,standard,Henry Cuellar,D,1,Henry Cuellar,Tano Tijerina,,-10.459161706977333,0.0,,3.0,12.846082373512969,0.3128957305499472,1.4839106845121095,4.993291434705805,-1.6668900049445272,11.730178314668668,0.8309
HOUSE,TX,29,False,standard,Sylvia Garcia,D,1,Sylvia Garcia,Martha Fierro,,30.845369895153603,0.0,,,,0.0,40.81144881363431,40.818330501734565,32.81836425155206,48.774406177948656,1.0
HOUSE,TX,30,False,standard,None (new seat),,0,Frederick Haynes III,Everett Jackson,,47.804896337119935,0.0,,,,0.0,54.70959044133584,54.70285465529584,45.40965695993191,63.9428280211139,1.0
HOUSE,TX,31,False,standard,John Carter,R,-1,Justin Early,John Carter,,-22.146914200858628,0.0,,,,0.0,-16.26073035729315,-16.184233859955725,-24.232425783298762,-8.219613426809962,0.0046
HOUSE,TX,32,False,standard,None (new seat),,0,Dan Barrios,Jace Yarbrough,,-18.113580215751295,0.0,,,,0.0,-9.709039508550878,-9.613256437858592,-18.87785591188801,-0.45920435511565355,0.0897
HOUSE,TX,33,False,standard,Jasmine Crockett,,0,Colin Allred,Patrick Gillespie,,33.340829756235884,0.0,,,,0.0,40.91246718636221,40.679564980790275,31.594900889168425,49.8873225399197,1.0
HOUSE,TX,34,False,standard,Vicente Gonzalez,D,1,Vicente Gonzalez,Eric Flores,,-10.22506904859846,0.0,,4.0,3.403208442227895,0.313305008478191,1.7763674308320456,2.276609194785194,-4.48538903249421,9.03210526369582,0.6695
HOUSE,TX,35,False,standard,None (new seat),,0,Johnny Garcia,Carlos De La Cruz,,-10.563314149260139,0.0,,1.0,-6.523595505617978,0.37202347754969184,-0.945947130557978,-3.0417398469007226,-10.439127956253529,4.530871364369243,0.3025
HOUSE,TX,36,False,standard,Brian Babin,R,-1,Rhonda Hart,Brian Babin,,-25.312327790203895,0.0,,,,0.0,-19.526539538408404,-19.54020003406946,-27.6122403836292,-11.459729034386516,0.0011
HOUSE,TX,37,False,standard,Greg Casar,D,1,Greg Casar,Lauren Peña,,57.704254135704865,0.0,,,,0.0,66.33717380737018,66.33556041913376,58.48847563044166,74.26515842937626,1.0
HOUSE,TX,38,False,standard,Wesley Hunt,,0,Melissa McDonough,Jon Bonck,,-21.29669299579903,0.0,,,,0.0,-13.07672570021588,-13.014794430194613,-22.411265434421207,-3.8990906449190392,0.0357
HOUSE,UT,1,False,standard,None (new seat),,0,Ben McAdams,Riley Owen,,24.325735111457707,0.0,,,,0.0,32.21278421456678,32.24820757056419,22.97738846138982,41.41085828265267,0.99995
HOUSE,UT,2,False,standard,Blake Moore,R,-1,Peter Crosby,Blake Moore,,-29.9231434255034,0.0,,1.0,-6.987301587301587,0.3060283670728449,-24.267166172565513,-18.972050540233994,-25.67559275068407,-12.28562510419902,0.0003
HOUSE,UT,3,False,standard,Celeste Maloy,R,-1,Kent Udell,Celeste Maloy,,-42.41903846817411,0.0,,,,0.0,-37.215541565299304,-37.21044689400868,-45.27332530436953,-29.275380790144034,0.0
HOUSE,UT,4,False,standard,Mike Kennedy,R,-1,Jonny Larsen,Mike Kennedy,,-33.446643564909,0.0,,,,0.0,-27.90015183658164,-27.869281093331182,-35.8558507514563,-19.88583532429635,0.0
HOUSE,VA,1,False,standard,Rob Wittman,R,-1,Shannon Taylor,Rob Wittman,,-5.00442471396264,0.0,,2.0,-6.47528030975102,0.3080519924766981,3.6677878810264053,0.5771598247761662,-6.197139354694236,7.380910577030281,0.5437
HOUSE,VA,2,False,standard,Jen Kiggans,R,-1,Elaine Luria,Jen Kiggans,,-0.25221671009308466,0.0,,1.0,-5.4,0.28213049516817307,8.71152751754291,4.651196535509667,-2.2076248971505827,11.633629637975229,0.80875
HOUSE,VA,3,False,standard,Bobby Scott,D,1,Bobby Scott,Edwin Rivera,,35.171354784672296,0.0,,,,0.0,44.9698422842851,44.96994389135843,37.190309059262724,53.022758177012385,1.0
HOUSE,VA,4,False,standard,Jennifer McClellan,D,1,Jennifer McClellan,Robert Murray,,33.178227120064946,0.0,,,,0.0,43.05620340850366,43.10713174668485,35.05819042991676,51.07483062177645,1.0
HOUSE,VA,5,False,standard,John McGuire,R,-1,Tom Perriello,John McGuire,,-12.407085063709836,0.0,,1.0,-8.696703296703298,0.29215866931236667,-5.510602177094809,-6.513803345147105,-13.337250816299568,0.32315545238985627,0.11105
HOUSE,VA,6,False,standard,Ben Cline,R,-1,Beth Macy,Ben Cline,,-24.157705036448466,0.0,,,,0.0,-18.338260657256182,-18.38147586261794,-26.335061254699777,-10.342052114608379,0.00205
HOUSE,VA,7,False,standard,Eugene Vindman,D,1,Eugene Vindman,Doug Ollivant,,2.914155482400608,0.0,,,,0.0,15.973740281902574,16.01763517682424,7.907302239164992,23.997476270410218,0.9944
HOUSE,VA,8,False,standard,Don Beyer,D,1,Don Beyer,Tony Sabio,,50.904224479584464,0.0,,,,0.0,59.9398368151732,59.9290652721572,52.11901363027203,67.80534086472245,1.0
HOUSE,VA,9,False,standard,Morgan Griffith,R,-1,Joy Powers,Morgan Griffith,,-44.42581664466825,0.0,,,,0.0,-39.312184011332576,-39.33824261772435,-47.24668742987631,-31.344216523495668,0.0
HOUSE,VA,10,False,standard,Suhas Subramanyam,D,1,Suhas Subramanyam,Dave Beckwith,,8.576451033971418,0.0,,,,0.0,20.192723599479756,20.172138932432162,12.207169225470238,28.159659001282634,0.99915
HOUSE,VA,11,False,standard,James Walkinshaw,D,1,James Walkinshaw,Arthur Purves,,35.29116354091677,0.0,,,,0.0,45.08474872117605,45.118246262963844,37.1682414484047,52.90816268404759,1.0
HOUSE,VT,0,False,standard,Becca Balint,D,1,Becca Balint,Gerald Malloy,,32.77043577168019,0.0,,2.0,41.95236747035513,0.3067395155167389,42.66419537653532,42.39063110746908,35.7793494031232,49.299879946433904,1.0
HOUSE,WA,1,False,standard,Suzan DelBene,D,1,Suzan DelBene,Mary Silva,,29.71416626019093,0.0,,,,0.0,39.72107833747315,39.78078089871548,31.874058636049906,47.67709190038164,1.0
HOUSE,WA,2,False,standard,Rick Larsen,D,1,Rick Larsen,Edwin Feller,,24.449358063403622,0.0,,,,0.0,34.63244897372115,34.60627372653164,26.615315529023626,42.7922716485801,1.0
HOUSE,WA,3,False,standard,Marie Gluesenkamp Perez,D,1,Marie Gluesenkamp Perez,John Braun,,-3.396252192645398,0.0,,3.0,-5.93751695591277,0.28206937435934254,10.116461957353309,5.609355869497769,-1.407445122420566,12.456648195767489,0.8476
HOUSE,WA,4,False,standard,Dan Newhouse,,0,John Duresky,Amanda McKinney,,-21.23632345302414,0.0,,,,0.0,-13.013780567569906,-13.028364323530898,-22.419078079314172,-3.8182022241053173,0.03435
HOUSE,WA,5,False,standard,Michael Baumgartner,R,-1,Carmela Conroy,Michael Baumgartner,,-11.108555422659757,0.0,,1.0,-11.4,0.2218295080698566,-3.922788633946262,-5.472013794379555,-12.667431025708652,1.6213523459454728,0.15865
HOUSE,WA,6,False,standard,Emily Randall,D,1,Emily Randall,Teresa Fox,,19.891451831750338,0.0,,,,0.0,30.228849185813246,30.239004137634765,22.130512309163084,38.40600020481353,1.0
HOUSE,WA,7,False,standard,Pramila Jayapal,D,1,Pramila Jayapal,Nirav Sheth,,77.56051167435446,0.0,,,,0.0,84.77411379841713,84.72773760378337,76.98820332685037,92.62364921804432,1.0
HOUSE,WA,8,False,standard,Kim Schrier,D,1,Kim Schrier,Spencer Meline,,5.966932359880001,0.0,,,,0.0,18.246653721432104,18.274637759098503,10.266355941555059,26.343269275777477,0.99805
HOUSE,WA,9,False,standard,Adam Smith,D,1,Adam Smith,Doug Basler,,42.69428737721389,0.0,,,,0.0,52.15776922616612,52.233403714751745,44.31153106848977,60.12071447691523,1.0
HOUSE,WA,10,False,standard,Marilyn Strickland,D,1,Marilyn Strickland,Chris Chung,,18.6042540382684,0.0,,,,0.0,28.99548721355604,29.063994610147965,21.063323579698046,37.21614845379189,1.0
HOUSE,WI,1,False,standard,Bryan Steil,R,-1,Mitchell Berman,Bryan Steil,,-4.574926503161371,0.0,,2.0,-6.359981374161986,0.29249167774628226,4.173542548381295,1.0753719748727877,-5.902773760663712,8.016949747615145,0.5774
HOUSE,WI,2,False,same_party,Mark Pocan,D,1,Mark Pocan,,D,40.745668109005265,0.0,,,,,,,,,1.0
HOUSE,WI,3,False,standard,Derrick Van Orden,R,-1,Rebecca Cooke,Derrick Van Orden,,-7.513658895468744,0.0,,4.0,-1.3355797889221201,0.27941188942526674,0.5896020776589004,0.0018778508248948889,-6.904093583695337,6.911159434001216,0.5002
HOUSE,WI,4,False,standard,Gwen Moore,D,1,Gwen Moore,Tim Rogers,,52.46959330772252,0.0,,,,0.0,61.416352238699616,61.43806255680278,53.52865126325555,69.25665639039853,1.0
HOUSE,WI,5,False,standard,Scott Fitzgerald,R,-1,Andrew Beck,Scott Fitzgerald,,-22.453536619855047,0.0,,,,0.0,-16.57854533942326,-16.567380229469393,-24.504161995993645,-8.571771492998728,0.0033
HOUSE,WI,6,False,standard,Glenn Grothman,R,-1,Brad Smith,Glenn Grothman,,-16.695392066092158,0.0,,1.0,-27.4,0.21703706774453788,-10.462116601419181,-14.154563270022475,-21.295946225933825,-7.073429569585356,0.00505
HOUSE,WI,7,False,standard,Tom Tiffany,,0,Fred Clark,Michael Alfonso,,-22.842779803336647,0.0,,,,0.0,-14.68137390919025,-14.669486561842051,-23.907937260421953,-5.404950094924063,0.0221
HOUSE,WI,8,False,standard,Tony Wied,R,-1,Rick Crosson,Tony Wied,,-16.463834239873304,0.0,,,,0.0,-10.205864185294184,-10.285743187805782,-18.307963840894338,-2.2108103311137417,0.05125
HOUSE,WV,1,False,standard,Carol Miller,R,-1,Vince George,Carol Miller,,-45.19875830196956,0.0,,,,0.0,-40.12103661850852,-40.11386876455529,-48.06128510613113,-32.16865397569778,0.0
HOUSE,WV,2,False,standard,Riley Moore,R,-1,Ace Parsi,Riley Moore,,-40.383313502646374,0.0,,,,0.0,-35.093606998634336,-35.23859190989838,-43.11442783072466,-27.190482227245013,0.0
HOUSE,WY,0,False,standard,Harriet Hageman,,0,Lisa Kinney,Chuck Gray,,-46.95834604821483,0.0,,,,0.0,-39.665078941614766,-39.645902664658365,-48.7371480702673,-30.42767604907966,0.0
SEN,AK,0,False,rcv_bloc,Dan Sullivan,R,-1,Mary Peltola,Gerald Heikes; Dan J. Sullivan; Dan S. Sullivan,,-13.69312508474994,-1.0,1.4719906238951417,15.0,1.3862401063854428,0.6489986741928275,-10.05493438142964,-2.585690628109832,-9.848297609428622,4.722968550331598,0.327
SEN,AL,0,False,standard,Tommy Tuberville,R,0,Everett Wess,Barry Moore,,-30.88122385938789,-2.0,,1.0,-18.9873417721519,0.31603992289445354,-24.95428873136906,-23.060084409147045,-34.98882563338528,-11.285959395509913,0.0059
SEN,AR,0,False,standard,Tom Cotton,R,-1,Hallie Shoffner,Tom Cotton,,-31.33998647229675,-3.0,,4.0,-7.248647078222125,0.638111310934455,-29.4268912673202,-15.254160309452153,-23.97414872485703,-6.480501185536078,0.013
SEN,CO,0,False,standard,John Hickenlooper,D,1,John Hickenlooper,Mark Baisley,,11.293083462132921,2.0,-2.9701204541250323,,,0.0,23.204007030911416,23.240317605211665,11.262509554780998,35.20312768644259,0.9941
SEN,DE,0,False,standard,Chris Coons,D,1,Chris Coons,Michael Katz,,14.958471282996337,2.0,4.239865462704085,,,0.0,29.901633654182266,29.92298611787509,17.8116269317293,41.79915866214687,0.9993
SEN,FL,0,True,standard,Ashley Moody,R,-1,Angie Nixon,Ashley Moody,,-13.22213886698459,-2.0,,8.0,-4.30652081727135,0.7368018979723399,-9.94626410167216,-5.81444022057099,-13.347257539096505,1.8549610669619232,0.1651
SEN,GA,0,False,standard,Jon Ossoff,D,1,Jon Ossoff,Mike Collins,,-2.2087323027962817,1.0,,17.0,9.894898064779326,0.7597058449774026,10.107949331980173,9.969882833796994,2.692274001240401,17.258206311559622,0.95965
SEN,IA,0,False,standard,Joni Ernst,R,0,Josh Turek,Ashley Hinson,,-13.445597709596235,-1.0,,22.0,2.3388329529155603,0.7616293126958342,-6.171935378209608,0.41782235502108517,-6.893354864307171,7.629495382390168,0.5293
SEN,ID,0,False,same_party,Jim Risch,R,-1,,Jim Risch,R,-37.52184118025308,0.0,-2.4760069518199472,,,,,,,,0.0
SEN,IL,0,False,standard,Dick Durbin,D,0,Juliana Stratton,Don Tracy,,11.135530816543426,2.0,,,,0.0,21.326217843462057,21.418818637800033,7.339063983015545,35.43486669633608,0.97285
SEN,KS,0,False,standard,Roger Marshall,R,-1,Adam Hamilton,Roger Marshall,,-16.411473894550323,-3.0,-4.312270332201006,6.0,-0.31098352849615835,0.6016881797619154,-12.318180621346855,-5.0439090167821305,-12.594916811095397,2.5047027171374356,0.1985
SEN,KY,0,False,standard,Mitch McConnell,R,0,Charles Booker,Andy Barr,,-31.02814203220417,-1.0,,2.0,-13.519522996381326,0.39249380109315757,-24.105612385087856,-19.949124931663142,-31.26868288743533,-8.716087795914042,0.0116
SEN,LA,0,False,standard,Bill Cassidy,R,0,Jamie Davis,Julia Letlow,,-22.357020818831867,-2.0,,2.0,-7.882370465480715,0.511523220252251,-16.217272305333257,-11.795597902905646,-21.934770610718637,-1.7685530487368666,0.0649
SEN,MA,0,False,standard,Ed Markey,D,1,Ed Markey,John Deaton,,25.910638840838516,3.0,0.5085556465280519,9.0,24.52959676122582,0.5481857611460302,39.96367199252787,31.543191480294002,23.413306612704993,39.58903795199557,1.0
SEN,ME,0,False,standard,Susan Collins,R,-1,Troy Jackson,Susan Collins,,7.08861163994892,-2.0,17.18453938781839,14.0,2.2511269408211216,0.678953361922467,2.948110975443009,2.4311589600149857,-4.455713313066775,9.389337635752735,0.6752
SEN,MI,0,False,standard,Gary Peters,D,0,Abdul El-Sayed,Mike Rogers,,-1.4424736578339323,-2.0,,36.0,3.08202120288632,0.7681178644137697,4.872122103159793,3.4679569061637867,-3.536713123857392,10.66386010857593,0.7377
SEN,MN,0,False,standard,Tina Smith,D,0,Peggy Flanagan,Michele Tafoya,,4.343404352188957,2.0,,10.0,4.232108600564057,0.7306812464209371,14.621878505715072,7.040120120731526,-0.472356600277536,14.779147716541198,0.88615
SEN,MS,0,False,standard,Cindy Hyde-Smith,R,-1,Scott Colom,Cindy Hyde-Smith,,-23.145028211183686,-2.0,-7.978080670910353,3.0,-10.086191557264367,0.3105462536131931,-16.590873475610326,-14.613215684456216,-24.451327527278465,-4.573200698854365,0.02985
SEN,MT,0,False,standard,Steve Daines,R,0,Alani Bankhead,Kurt Alme,,-20.5780970401637,0.0,,15.0,-29.337483578983825,0.7314908398863709,-12.404449630220974,-24.90864272455195,-32.47143525040844,-17.135871230179294,0.0
SEN,NC,0,False,standard,Thom Tillis,R,0,Roy Cooper,Michael Whatley,,-3.260680202600806,3.0,,43.0,11.400551813288045,0.7703833918981976,8.057830413658474,10.582538413131594,3.5470529240588378,17.82803496174395,0.9716
SEN,NE,0,False,independent,Pete Ricketts,R,0,,Pete Ricketts,Dan Osborn,-20.840683303897794,-3.0,,8.0,-0.23631774160346952,0.7332016734761865,-5.671813331158192,-1.708404083021207,-10.26089449414342,6.88631803434075,0.40275
SEN,NH,0,False,standard,Jeanne Shaheen,D,0,Chris Pappas,John E. Sununu,,2.821214946726764,-1.0,,24.0,6.009036212428544,0.748471238389182,10.112664686530552,7.024991814741009,-0.31768011147608827,14.452625114789114,0.89095
SEN,NJ,0,False,standard,Cory Booker,D,1,Cory Booker,Justin Murphy,,6.027747433233515,2.0,1.8359211034842104,,,0.0,20.078438722061076,20.023416857432306,8.461628174322719,31.982994093261784,0.9852
SEN,NM,0,False,standard,Ben Ray Luján,D,1,Ben Ray Luján,Larry Marker,,6.141812228647307,3.0,,1.0,16.483516483516482,0.513540808699097,20.401781950182375,18.345029357437635,8.344971606816365,28.510783140074285,0.99055
SEN,OH,0,True,standard,Jon Husted,R,-1,Sherrod Brown,Jon Husted,,-11.313229427274072,0.0,,23.0,5.389915990263498,0.7427705453330327,-6.020717042467094,2.4796939438703705,-4.798128394235206,9.902829494190952,0.66565
SEN,OK,0,False,standard,Alan S. Armstrong,R,0,N'Kiyla Jasmine Thomas,Kevin Hern,,-34.94008381234161,-2.0,,1.0,-32.432432432432435,0.37109611601028064,-29.14415366403326,-30.384562673005533,-41.69284864713071,-18.928009939244166,0.00035
SEN,OR,0,False,standard,Jeff Merkley,D,1,Jeff Merkley,David Brock Smith,,14.866116069775194,2.0,3.023806470271399,,,0.0,29.288259101828555,29.322862054278264,17.459021400586874,41.226874263096654,0.9992
SEN,RI,0,False,standard,Jack Reed,D,1,Jack Reed,Raymond McKay,,14.162406267890672,2.0,13.344478460004396,3.0,23.65153398103173,0.47517237660195605,33.03651898799024,28.668274843800596,19.930263744899417,37.403510685498034,1.0
SEN,SC,0,False,standard,Darline Graham,R,-1,Annie Andrews,Darline Graham,,-18.123365227038146,-3.0,-2.800733662357596,8.0,-3.4025229793756497,0.6228456456589305,-14.70451951156553,-7.71726255692308,-15.221479554314918,-0.2897736135278725,0.0919
SEN,SD,0,False,same_party,Mike Rounds,R,-1,,Mike Rounds,R,-29.890199073853058,0.0,3.237586778515133,,,,,,,,0.0
SEN,TN,0,False,standard,Bill Hagerty,R,-1,Marquita Bradshaw,Bill Hagerty,,-30.121099654993333,-3.0,2.751456219205909,1.0,-24.390243902439025,0.44237714998115224,-29.354899585775584,-27.16349781068873,-36.167688584900006,-18.18057241716073,0.0
SEN,TX,0,False,standard,John Cornyn,R,0,James Talarico,Ken Paxton,,-13.878067801618457,-1.0,,40.0,3.367926590775158,0.7694557545762241,-6.608845301321416,1.1130905922369179,-6.041209771981585,8.175428816488868,0.57835
SEN,VA,0,False,standard,Mark Warner,D,1,Mark Warner,Bert Mizusawa,,5.891296826702209,3.0,3.1498030586139123,3.0,21.840931137427898,0.28091954551414866,21.508465075554682,21.474926547601324,11.44450855224259,31.707072253851603,0.9971
SEN,WV,0,False,standard,Shelley Moore Capito,R,-1,Rachel Fetty Anderson,Shelley Moore Capito,,-42.687784560047604,-2.0,3.5317300493123085,,,0.0,-41.7146846498792,-41.68264760656271,-53.61137732012194,-29.894354006972872,0.0
SEN,WY,0,False,standard,Cynthia Lummis,R,0,James W. Byrd,Harriet Hageman,,-46.95834604821483,-1.0,,,,0.0,-40.66507894479629,-40.47957577765695,-54.81598034523214,-26.515970932298238,0.00015
